timestamp,accelX,accelY,accelZ,gravX,gravY,gravZ,angVelX,angVelY,angVelZ,pitch,roll,heading,w,x,y,z,temprature,sysCal,gyroCal,accelCal,magCal
106392,16,-83,945,18,-78,977,3,2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106426,16,-82,947,18,-78,977,-1,1,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106456,16,-82,941,18,-78,977,0,0,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106485,16,-83,944,18,-78,977,-2,0,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106514,16,-85,943,18,-78,977,3,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106545,16,-81,946,18,-78,977,-1,-2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106574,16,-82,944,18,-78,977,1,-2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106607,17,-83,941,18,-78,977,1,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106639,16,-81,945,18,-78,977,0,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106671,16,-83,944,18,-78,977,-1,3,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106703,16,-81,944,18,-78,977,0,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106734,16,-82,945,18,-78,977,2,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106765,16,-83,944,18,-78,977,1,-1,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106798,16,-81,943,18,-78,977,2,-1,-3,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106828,16,-82,944,18,-78,977,1,1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106858,16,-83,944,18,-78,977,3,-3,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106888,16,-82,948,18,-78,977,2,-1,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106917,16,-83,945,18,-78,977,-2,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106948,16,-83,944,18,-78,977,-1,-1,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
106980,17,-85,947,18,-78,977,-1,2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107011,16,-82,941,18,-78,977,-1,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107041,17,-85,946,18,-78,977,-1,3,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107073,16,-83,943,18,-78,977,2,1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107105,16,-82,944,18,-78,977,2,-3,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107137,16,-84,944,18,-78,977,-1,2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107169,16,-83,943,18,-78,977,2,-2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107200,17,-83,942,18,-78,977,1,0,-2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107231,16,-81,941,18,-78,977,0,2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107260,17,-83,942,18,-78,977,0,-3,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107292,17,-80,942,18,-78,977,-1,-2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107326,16,-82,941,18,-78,977,1,0,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107357,16,-84,943,18,-78,977,0,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107387,17,-82,946,18,-78,977,-2,3,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107418,15,-83,942,18,-78,977,1,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107448,16,-83,946,18,-78,977,-1,4,-2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107479,16,-83,944,18,-78,977,2,0,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107511,16,-84,942,18,-78,977,1,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107542,16,-85,945,18,-78,977,1,-2,-2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107575,16,-83,946,18,-78,977,1,2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107607,16,-82,943,18,-78,977,-1,1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107637,19,-83,943,18,-78,977,1,0,-2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107668,16,-82,943,18,-78,977,0,4,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107702,16,-82,944,18,-78,977,1,2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107736,15,-82,945,18,-78,977,2,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107768,16,-83,941,18,-78,977,0,-1,-2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107800,17,-85,943,18,-78,977,0,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107830,16,-81,943,18,-78,977,0,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107860,16,-83,945,18,-78,977,1,0,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107893,17,-83,943,18,-78,977,1,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107923,17,-84,946,18,-78,977,-2,0,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107954,16,-83,944,18,-78,977,0,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
107985,16,-83,945,18,-78,977,3,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108016,18,-82,945,18,-78,977,2,0,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108047,17,-79,948,18,-78,977,0,-2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108082,17,-83,945,18,-78,977,0,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108111,17,-83,942,18,-78,977,1,-2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108142,17,-82,946,18,-78,977,-1,-2,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108172,17,-84,943,18,-78,977,2,1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108201,16,-83,944,18,-78,977,-2,2,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108235,15,-80,942,18,-78,977,-1,1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108264,16,-83,943,18,-78,977,0,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108294,15,-83,943,18,-78,977,-1,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108323,17,-84,944,18,-78,977,1,0,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108353,15,-82,944,18,-78,977,-1,2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108383,16,-83,943,18,-78,977,-2,0,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108416,15,-84,943,18,-78,977,1,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108447,17,-81,947,18,-78,977,1,2,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108479,16,-83,944,18,-78,977,-3,0,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108511,17,-82,943,18,-78,977,-3,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108542,16,-85,945,18,-78,977,-2,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108573,16,-82,944,18,-78,977,-2,0,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108606,15,-82,947,18,-78,977,-1,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108638,17,-82,943,18,-78,977,-2,-2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108667,15,-82,941,18,-78,977,-1,-1,-3,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108698,16,-84,943,18,-78,977,1,-2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108730,16,-82,941,18,-78,977,0,0,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108762,18,-83,945,18,-78,977,3,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108795,17,-83,944,18,-78,977,2,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108825,17,-83,943,18,-78,977,2,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108855,17,-83,945,18,-78,977,-2,1,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108884,16,-81,945,18,-78,977,1,-3,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108915,16,-82,944,18,-78,977,2,-5,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108945,17,-82,943,18,-78,977,0,4,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
108978,17,-82,944,18,-78,977,2,0,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109008,15,-83,945,18,-78,977,0,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109040,16,-83,945,18,-78,977,2,-1,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109070,16,-82,942,18,-78,977,1,-2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109102,16,-82,946,18,-78,977,1,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109135,16,-82,944,18,-78,977,1,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109166,17,-83,942,18,-78,977,-1,2,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109196,15,-81,945,18,-78,977,0,3,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109225,16,-83,941,18,-78,977,0,-3,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109256,16,-83,944,18,-78,977,2,0,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109286,17,-84,945,18,-78,977,2,-4,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109320,16,-82,942,18,-78,977,1,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109350,15,-83,946,18,-78,977,-1,3,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109382,17,-81,942,18,-78,977,-1,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109414,16,-80,944,18,-78,977,-1,0,1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109446,16,-82,946,18,-78,977,-1,-1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109476,16,-81,943,18,-78,977,-1,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109510,16,-84,940,18,-78,977,0,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109541,16,-85,945,18,-78,977,1,-3,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109570,14,-83,941,18,-78,977,1,-1,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109600,16,-83,944,18,-78,977,2,-2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109630,14,-82,945,18,-78,977,0,2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109660,16,-84,945,18,-78,977,-1,1,0,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109691,17,-84,945,18,-78,977,1,-2,-1,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109721,16,-83,945,18,-78,977,-1,-1,2,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109752,1,-39,902,18,-78,977,2,0,11,-4.56,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109784,19,-57,927,18,-79,977,-2,-1,-50,-4.63,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109815,28,-76,941,17,-79,977,-12,-4,-14,-4.63,1.00,350.31,1.00,-0.04,-0.01,0.08,15,0,3,3,3
109847,47,-70,963,17,-79,977,-6,-5,112,-4.63,1.00,350.19,1.00,-0.04,-0.01,0.09,15,0,3,3,3
109880,-20,-123,923,17,-80,977,-22,-11,110,-4.69,1.00,350.00,1.00,-0.04,-0.01,0.09,15,0,3,3,3
109910,11,-58,1607,18,-81,977,-136,-124,126,-4.81,1.13,349.81,1.00,-0.04,-0.01,0.09,15,0,3,3,3
109939,555,-576,1597,28,-90,976,-123,-213,580,-5.25,1.63,349.19,0.99,-0.04,-0.02,0.09,15,0,3,3,3
109970,-335,244,3681,22,-86,976,161,-19,1274,-5.00,1.25,347.00,0.99,-0.04,-0.02,0.11,15,0,3,3,3
110000,426,-13,3922,27,-87,976,12,-337,869,-5.06,1.69,345.00,0.99,-0.04,-0.02,0.13,15,0,3,3,3
110032,571,-90,3922,38,-87,976,70,-325,686,-5.06,2.25,344.31,0.99,-0.04,-0.03,0.14,15,0,3,3,3
110063,510,229,3922,42,-86,975,73,-171,1753,-5.00,2.50,341.38,0.99,-0.04,-0.03,0.16,15,0,3,3,3
110095,921,-113,3922,40,-84,976,119,151,531,-4.94,2.31,338.88,0.98,-0.04,-0.03,0.18,15,0,3,3,3
110124,997,-33,3922,38,-76,976,366,-5,381,-4.44,2.19,338.13,0.98,-0.03,-0.03,0.19,15,0,3,3,3
110155,1151,-70,3922,39,-59,978,653,-62,157,-3.44,2.31,337.63,0.98,-0.03,-0.03,0.19,15,0,3,3,3
110188,1089,-97,3922,44,-33,979,986,-198,-189,-1.31,2.69,337.75,0.98,-0.01,-0.03,0.19,15,0,3,3,3
110220,714,-215,3922,53,8,979,1008,-211,-489,0.50,3.13,338.38,0.98,0.01,-0.03,0.19,15,0,3,3,3
110251,295,-227,3922,56,26,978,760,-118,-618,1.88,3.31,339.44,0.98,0.02,-0.03,0.18,15,0,3,3,3
110280,239,-251,3922,55,40,978,8,161,-733,2.38,3.06,340.75,0.99,0.03,-0.02,0.17,15,0,3,3,3
110311,232,-224,3922,47,35,978,-601,306,-816,1.69,2.56,342.19,0.99,0.02,-0.02,0.15,15,0,3,3,3
110340,234,-153,3922,36,12,979,-1045,327,-869,0.06,1.94,343.81,0.99,0.00,-0.02,0.14,15,0,3,3,3
110373,262,-31,3922,24,-33,979,-1186,256,-828,-1.94,1.44,345.31,0.99,-0.02,-0.01,0.13,15,0,3,3,3
110404,280,54,3922,20,-66,978,-994,161,-733,-3.88,1.13,346.81,0.99,-0.03,-0.01,0.11,15,0,3,3,3
110434,276,97,3922,18,-87,976,-521,57,-350,-5.13,1.06,347.69,0.99,-0.04,-0.01,0.11,15,0,3,3,3
110465,277,107,3922,18,-91,976,41,-38,10,-5.38,1.06,347.88,0.99,-0.05,-0.01,0.11,15,0,3,3,3
110496,256,66,3922,21,-81,977,491,-137,248,-4.69,1.25,347.56,0.99,-0.04,-0.02,0.11,15,0,3,3,3
110528,232,15,3922,26,-61,978,702,-199,177,-3.13,1.63,347.06,0.99,-0.03,-0.02,0.11,15,0,3,3,3
110560,216,-47,3922,32,-40,979,608,-170,-77,-2.38,1.88,347.06,0.99,-0.02,-0.02,0.11,15,0,3,3,3
110588,213,-72,3922,37,-27,979,259,-135,-304,-1.56,2.25,347.69,0.99,-0.01,-0.02,0.11,15,0,3,3,3
110621,182,-60,3922,41,-30,979,-424,-120,-564,-2.00,2.50,348.63,0.99,-0.02,-0.02,0.10,15,0,3,3,3
110652,173,8,3887,45,-45,978,-637,-59,-664,-3.06,2.69,349.81,1.00,-0.02,-0.03,0.09,15,0,3,3,3
110684,193,106,3815,46,-72,976,-582,63,-610,-4.19,2.69,351.06,1.00,-0.03,-0.03,0.08,15,0,3,3,3
110714,201,127,3782,43,-81,976,-194,161,-302,-4.75,2.50,351.81,1.00,-0.04,-0.03,0.07,15,0,3,3,3
110744,220,126,3763,39,-79,976,204,114,-69,-4.63,2.25,352.06,1.00,-0.04,-0.02,0.07,15,0,3,3,3
110774,213,84,3764,38,-67,977,429,5,-7,-3.94,2.19,352.06,1.00,-0.03,-0.02,0.07,15,0,3,3,3
110803,200,21,3754,40,-54,978,391,-74,-178,-3.13,2.31,352.25,1.00,-0.03,-0.02,0.07,15,0,3,3,3
110833,185,-24,3679,42,-46,978,129,-43,-436,-2.69,2.44,352.88,1.00,-0.02,-0.02,0.06,15,0,3,3,3
110867,175,-20,3694,43,-48,978,-165,36,-677,-2.81,2.50,353.94,1.00,-0.02,-0.02,0.05,15,0,3,3,3
110898,194,26,3623,42,-56,978,-358,65,-790,-3.31,2.44,355.31,1.00,-0.03,-0.02,0.04,15,0,3,3,3
110927,195,77,3627,42,-66,977,-345,26,-719,-3.88,2.50,356.69,1.00,-0.03,-0.02,0.03,15,0,3,3,3
110958,185,123,3533,44,-73,976,-156,-33,-616,-4.25,2.56,357.88,1.00,-0.04,-0.02,0.02,15,0,3,3,3
110988,185,107,3503,47,-73,976,37,-45,-471,-4.25,2.75,358.81,1.00,-0.04,-0.02,0.01,15,0,3,3,3
111023,141,65,3425,49,-69,976,165,-86,-463,-3.88,2.94,359.88,1.00,-0.03,-0.03,0.00,15,0,3,3,3
111053,115,26,3473,53,-63,977,147,-92,-514,-3.56,3.19,0.81,1.00,-0.03,-0.03,-0.01,15,0,3,3,3
111083,117,-5,3447,56,-58,977,103,47,-692,-3.25,3.25,1.94,1.00,-0.03,-0.03,-0.02,15,0,3,3,3
111114,136,-22,3457,54,-55,977,-96,165,-889,-3.25,3.06,3.44,1.00,-0.03,-0.03,-0.03,15,0,3,3,3
111143,161,4,3435,50,-58,977,-241,145,-973,-3.50,2.88,5.19,1.00,-0.03,-0.02,-0.05,15,0,3,3,3
111174,179,40,3431,49,-67,977,-242,19,-991,-3.88,2.88,7.00,1.00,-0.04,-0.02,-0.06,15,0,3,3,3
111208,126,53,3405,54,-70,976,-113,-125,-935,-4.13,3.19,8.75,1.00,-0.04,-0.03,-0.08,15,0,3,3,3
111238,134,54,3485,60,-70,976,-17,-120,-945,-4.06,3.50,10.44,0.99,-0.04,-0.03,-0.09,15,0,3,3,3
111267,127,22,3441,64,-68,976,37,-20,-813,-3.94,3.69,12.06,0.99,-0.04,-0.03,-0.10,15,0,3,3,3
111297,136,9,3337,65,-64,976,53,33,-839,-3.75,3.75,13.56,0.99,-0.04,-0.03,-0.12,15,0,3,3,3
111327,116,-26,3292,67,-62,976,-38,-78,-904,-3.63,3.94,15.06,0.99,-0.04,-0.03,-0.13,15,0,3,3,3
111361,71,1,3279,75,-64,975,-190,-214,-1308,-3.75,4.38,17.19,0.99,-0.04,-0.03,-0.15,15,0,3,3,3
111389,56,-11,3228,82,-65,974,-75,-71,-1310,-3.81,4.81,19.56,0.98,-0.04,-0.04,-0.17,15,0,3,3,3
111422,67,-21,3238,84,-62,974,-21,43,-1301,-3.63,4.94,21.94,0.98,-0.04,-0.04,-0.20,15,0,3,3,3
111453,97,4,3280,85,-60,975,-56,51,-1236,-3.50,5.00,24.19,0.98,-0.04,-0.04,-0.21,15,0,3,3,3
111482,91,33,3314,88,-59,974,-101,-44,-1256,-3.44,5.19,27.25,0.97,-0.04,-0.04,-0.24,15,0,3,3,3
111517,84,27,3216,92,-57,974,0,-44,-1243,-3.31,5.44,29.50,0.97,-0.04,-0.04,-0.25,15,0,3,3,3
111547,84,-5,3228,96,-52,974,14,-28,-1244,-3.06,5.63,31.75,0.96,-0.04,-0.04,-0.27,15,0,3,3,3
111578,46,-18,3203,98,-49,974,-51,24,-1299,-2.88,5.75,34.06,0.95,-0.04,-0.04,-0.29,15,0,3,3,3
111607,44,-23,2568,98,-46,974,-21,63,-1264,-2.69,5.75,36.38,0.95,-0.04,-0.04,-0.31,15,0,3,3,3
111637,-33,-22,952,98,-44,974,-98,94,-1332,-2.56,5.75,38.75,0.94,-0.04,-0.04,-0.33,15,0,3,3,3
111668,-4,-41,-65,94,-44,975,-65,366,-1511,-2.50,5.31,41.38,0.93,-0.04,-0.04,-0.35,15,0,3,3,3
111699,30,-50,-878,84,-38,976,20,217,-1809,-2.19,4.94,44.50,0.92,-0.03,-0.03,-0.38,15,0,3,3,3
111729,0,-67,-969,88,-34,976,-113,-198,-2034,-2.00,5.19,48.06,0.91,-0.03,-0.03,-0.41,15,0,3,3,3
111759,-67,-59,-981,101,-35,974,-254,-348,-2070,-2.06,5.88,51.88,0.90,-0.04,-0.04,-0.44,15,0,3,3,3
111789,-135,-28,-977,110,-36,973,-279,-147,-2025,-2.13,6.44,55.56,0.88,-0.04,-0.04,-0.47,15,0,3,3,3
111818,-124,-10,-972,112,-37,973,-198,172,-1895,-2.13,6.50,59.13,0.87,-0.04,-0.04,-0.49,15,0,3,3,3
111850,-52,-8,-966,105,-34,974,-85,256,-1761,-2.00,6.13,62.44,0.85,-0.04,-0.04,-0.52,15,0,3,3,3
111880,-16,-10,-960,101,-31,974,-76,109,-1682,-1.81,5.94,65.56,0.84,-0.04,-0.03,-0.54,15,0,3,3,3
111909,-29,-15,-929,104,-27,974,-50,-127,-1667,-1.63,6.13,68.63,0.82,-0.04,-0.04,-0.56,15,0,3,3,3
111939,-65,-47,-922,111,-23,973,-57,-177,-1646,-1.38,6.50,71.63,0.81,-0.04,-0.04,-0.58,15,0,3,3,3
111969,-90,-50,-885,116,-21,973,-145,-63,-1762,-1.19,6.81,74.75,0.79,-0.04,-0.04,-0.61,15,0,3,3,3
112002,-93,-30,-875,116,-20,973,-207,86,-1863,-1.13,6.81,78.06,0.78,-0.05,-0.04,-0.63,15,0,3,3,3
112031,-52,-28,-871,112,-20,973,-212,186,-1872,-1.13,6.56,81.56,0.76,-0.05,-0.04,-0.65,15,0,3,3,3
112061,-33,-5,-854,109,-19,974,-157,90,-1787,-1.13,6.38,84.88,0.74,-0.04,-0.03,-0.67,15,0,3,3,3
112091,-45,7,-844,110,-16,974,-84,-43,-1686,-0.94,6.44,87.94,0.72,-0.05,-0.03,-0.69,15,0,3,3,3
112120,-70,-5,-839,114,-11,973,15,-94,-1643,-0.63,6.69,90.94,0.70,-0.05,-0.04,-0.71,15,0,3,3,3
112152,-83,-54,-826,115,-4,973,-15,-2,-1677,-0.25,6.75,93.94,0.68,-0.04,-0.04,-0.73,15,0,3,3,3
112183,-61,-38,-818,114,-1,974,-154,78,-1757,-0.06,6.63,97.13,0.66,-0.04,-0.04,-0.75,15,0,3,3,3
112212,-43,-8,-796,111,-2,974,-225,64,-1761,-0.06,6.50,100.38,0.64,-0.04,-0.04,-0.77,15,0,3,3,3
112242,-42,0,-783,111,-2,974,-175,-30,-1699,-0.06,6.50,103.50,0.62,-0.05,-0.03,-0.78,15,0,3,3,3
112273,-55,-15,-772,113,0,974,-65,-53,-1633,0.00,6.63,106.50,0.60,-0.05,-0.03,-0.80,15,0,3,3,3
112303,-62,-23,-757,114,5,973,-35,-26,-1635,0.31,6.69,109.44,0.58,-0.05,-0.04,-0.82,15,0,3,3,3
112334,-58,-42,-742,114,9,973,-59,18,-1690,0.56,6.69,112.50,0.55,-0.05,-0.04,-0.83,15,0,3,3,3
112366,-52,-35,-742,113,12,973,-138,5,-1746,0.69,6.63,115.63,0.53,-0.05,-0.04,-0.85,15,0,3,3,3
112396,-57,-28,-724,113,13,973,-189,-40,-1757,0.75,6.63,118.88,0.51,-0.05,-0.04,-0.86,15,0,3,3,3
112428,-74,-6,-717,114,13,973,-185,-37,-1701,0.81,6.69,123.00,0.48,-0.05,-0.03,-0.88,15,0,3,3,3
112459,-60,-14,-697,113,15,973,-91,43,-1592,0.88,6.63,125.00,0.45,-0.05,-0.03,-0.89,15,0,3,3,3
112491,-57,-19,-682,108,21,974,-36,113,-1565,1.25,6.31,128.75,0.43,-0.05,-0.03,-0.90,15,0,3,3,3
112522,-34,-29,-668,105,24,974,-26,82,-1543,1.50,6.06,131.56,0.41,-0.04,-0.03,-0.91,15,0,3,3,3
112551,-32,-36,-665,101,29,974,-57,-3,-1534,1.69,5.94,134.38,0.39,-0.04,-0.03,-0.92,15,0,3,3,3
112581,-31,-38,-649,101,31,974,-130,-79,-1569,1.81,5.94,137.19,0.36,-0.04,-0.03,-0.93,15,0,3,3,3
112612,-45,-35,-633,103,31,974,-163,-148,-1525,1.81,6.13,140.06,0.34,-0.04,-0.03,-0.94,15,0,3,3,3
112645,-64,-16,-620,106,31,974,-124,-84,-1466,1.81,6.19,142.75,0.32,-0.05,-0.03,-0.95,15,0,3,3,3
112675,-67,-18,-608,105,34,974,-65,25,-1420,2.00,6.13,145.38,0.30,-0.05,-0.03,-0.95,15,0,3,3,3
112706,-47,-16,-605,101,36,974,-51,119,-1399,2.13,5.88,147.94,0.28,-0.04,-0.03,-0.96,15,0,3,3,3
112735,-33,-37,-595,95,39,975,-53,103,-1395,2.31,5.56,150.44,0.25,-0.04,-0.03,-0.97,15,0,3,3,3
112766,-30,-37,-577,92,41,975,-98,4,-1388,2.38,5.38,153.00,0.23,-0.04,-0.03,-0.97,15,0,3,3,3
112796,-37,-21,-571,92,41,975,-111,-79,-1350,2.44,5.38,155.44,0.21,-0.04,-0.03,-0.98,15,0,3,3,3
112831,-47,-23,-561,93,43,975,-43,-55,-1335,2.56,5.44,158.69,0.18,-0.04,-0.03,-0.98,15,0,3,3,3
